length,width_median,width_var,volume,surface_area,surface_to_volume,periplasm_volume,periplasm_fractional_volume,cell_id,date,carbon_source,temperature_C,overexpression,inducer,inducer_conc,image,strain
3.1754285369004975,0.9986999758447244,0.001102687803322038,2.226715820433256,9.962934048702717,4.474272808985662,0.24094291889528008,0.10820550906599272,0,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.391488686333943,0.7353615930129794,0.0004263140673911666,0.9115825112323753,5.524832895198338,6.060705231969922,0.13204671606036367,0.1448543762449421,1,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.6304816501341084,0.7507928724648301,0.0013320259073322357,1.0537723083483235,6.204478590809108,5.8878740138218015,0.14853829761719817,0.14095862686885008,2,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.4154524945698177,0.8363871846894253,0.0021301110727917783,1.1739223835247128,6.346813590696375,5.406501894648272,0.15235081733497613,0.12977929331029653,3,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.9184521564768,0.6665508095400517,0.001034138118827384,0.9408481782959669,6.111329656849914,6.495553478052699,0.14580955440498755,0.1549767090680592,4,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
3.499107908366214,0.7954107457423898,0.0009436906611001839,1.6069742188768743,8.743768734910235,5.441138154052849,0.21022740056067324,0.13082188755187538,6,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.579077284272071,0.7608105605559699,0.0023766961790148253,1.057193270712567,6.1643992836315595,5.830910444101337,0.14761757748953552,0.1396315901538407,7,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.99428074662709,0.7811184288925053,0.00037711980982443763,1.310109318315127,7.347832957717081,5.608564762493867,0.17634829484351333,0.1346057862334015,8,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
3.306131396968406,0.9037940994497627,0.0012118616508741058,1.9277650179963168,9.387273780307133,4.869511425237963,0.22648112497231088,0.11748378192260754,9,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.1632794247501663,0.680265110143454,0.00035428408902219284,0.7038323859088927,4.62317879532979,6.568579235466205,0.11006163309208372,0.15637477799484292,10,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.7429830991328163,0.7598741321830929,0.0010593945382818377,1.129064564739614,6.5480903751853985,5.7995712377135185,0.15688986513628733,0.1389556186917171,12,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.6250839927406275,0.724219400999387,0.0011687174376136772,0.981923588116638,5.972597268618886,6.08254790993923,0.14280403972716105,0.14543294555237635,13,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.4183572239587576,0.8446975497626508,0.00015445006384692442,1.197441959094609,6.417583965171841,5.359411298752386,0.15409805591038062,0.12868937382726658,14,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
3.0127198703586338,0.826001889172322,0.000850367020800707,1.4668577159457092,7.8178919740694734,5.329686641781162,0.1879754366493629,0.12814837772331025,15,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.370078084828642,0.9115914330900285,0.000541838742374387,1.3485458256964666,6.78754563292679,5.033233208386753,0.16331054763949315,0.12110122216658836,16,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.2145776395354915,0.8039416038163851,0.0011166246309132475,0.9881319964362127,5.5932635980903145,5.660441740843252,0.13397019112443664,0.13557924610033095,17,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.066456119098026,0.8912420028907296,0.000991835022605475,1.1038274014376068,5.785910430087403,5.241680377341537,0.13890578391690012,0.1258401302015075,18,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.5494697831472246,0.8295518843850203,0.0008087892480482745,1.2284778984333111,6.644209164057522,5.408488970400641,0.15953598541898817,0.12986475835051314,19,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.4024756506573777,0.6765898160757601,0.0008179551720554054,0.7826874917907871,5.106629197392306,6.524480397289026,0.12168544887537569,0.15547130898560763,20,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.9459262073243937,0.8028305874545869,0.0006196082337830128,1.3558121455589796,7.430116908962482,5.480196451477549,0.1784577058169039,0.13162421239656963,21,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.6423172643256776,0.72272363755302,0.0003303718527997197,0.9851460109200032,5.999389989853996,6.089848533468978,0.14344295723306733,0.14560578395796328,22,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.634261820405801,0.7568799461017276,0.00038597772682390463,1.0717164412667413,6.263770090682509,5.844615095462093,0.15000121082592432,0.139963524912081,23,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
2.2514169080470237,0.9277014196895929,0.0006667414398648558,1.3127937332126443,6.561664442625588,4.998244793999744,0.15786487667302063,0.12025108947366518,24,2021-12-03_,glucose,37.0,none,none,0,211203142059.tif,wildtype
