length,width_median,width_var,volume,surface_area,surface_to_volume,periplasm_volume,periplasm_fractional_volume,cell_id,date,carbon_source,temperature_C,overexpression,inducer,inducer_conc,image,strain
2.357907135868104,0.7763549056805115,0.0015926984563484697,0.9936837768866411,5.750913972597515,5.787468917542342,0.13768419003429133,0.13855936187835968,0,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.302359303725226,0.7787892781334076,0.0026822846873647273,1.449432243083259,8.079679990838681,5.574375780168542,0.19404413311605695,0.13387596008164046,1,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.363653238142544,0.814990856689062,0.0016078599717421049,1.0913269483299466,6.0518251586989615,5.545382314585053,0.14511982572898652,0.1329755724909596,2,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.4070707463316277,0.8287634999054643,0.0014732020520136927,1.688918495508303,8.87077655679521,5.252341412795903,0.21351782267320374,0.12642281036122033,3,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.1051565179478806,0.8077206171347395,0.0014027947752948981,1.453133881284532,7.879425201165935,5.422366997733706,0.18936816358736364,0.1303170795384436,4,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.4950137509727868,0.8326644282501979,0.0007421618997773648,1.2074954201207897,6.526687635553339,5.405144836823028,0.15669875990993454,0.12977172194513123,5,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.4500854212494523,0.8410577088288239,0.002077596595437381,1.2054459370545205,6.473764467501177,5.370431197702381,0.1554474171098752,0.12895428349918986,6,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.5268953134140877,0.7637163419523684,0.0008446573503106719,1.499029708907714,8.462029312072062,5.645004406375655,0.20319158636381007,0.1355487387317147,7,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.2314121516259746,0.770460061597135,0.0042922319034161965,0.9205927397420447,5.40106989576088,5.866948176534925,0.12919803493342363,0.14034222665021848,8,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.5126273543908417,0.7619150694052909,0.0017891929920290193,1.4857354293324665,8.407918920150424,5.659095660071901,0.20187037842817568,0.1358723595350183,9,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.245217086428678,0.7355175295971766,7.042077375438379e-05,0.8497978188484798,5.188015190536316,6.104999419234031,0.12391317087785303,0.145814884587209,10,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.1272189367427914,0.8304066605154964,0.003019714604244743,1.002169248576075,5.549487622341589,5.537475461581503,0.13299535612522972,0.13270748061187793,11,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.5582691260814143,0.8838639856244199,0.0028957954599446154,1.3888956366030334,7.103649758376138,5.114602977478044,0.17089808124609496,0.12304602069603889,12,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.1344171665779994,0.8715450683457349,0.005055109008586872,1.1000373980478626,5.844118690832737,5.312654552657726,0.1402662240713901,0.12751041402802119,13,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.1057247598326057,0.8382381555082274,0.0010423009985112174,1.559713535642597,8.178624375791964,5.243670833710112,0.19678710616620831,0.12616874936917993,14,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.255393475098939,0.8198132106890311,0.0003049299906925261,1.0462854278152174,5.808809108493563,5.551839826941991,0.13924752335157486,0.1330875109694896,15,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.5214876547200067,0.8184465375531509,0.001428392069922053,1.1830324370376024,6.483313682871388,5.4802501435261295,0.15559034646753522,0.13151824210090515,16,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.0763622903169288,0.810148188505616,0.002908868573930311,0.9311331615555424,5.284665105281586,5.675520240792491,0.12651442740725227,0.13587146568370356,17,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.4726059867899903,0.8524319407288431,0.0011347373021140645,1.2489594015620384,6.621623805803364,5.301712607729191,0.15907734828828346,0.1273679097089384,19,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.324782961461694,0.7819015862019066,0.003632514642920945,1.4713092441747857,8.167050990816364,5.550873158142239,0.19617826836388996,0.13333584978181837,20,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.690448829468657,0.772965152623845,0.0011553588587624106,1.1416027551580286,6.533328936243346,5.722944261236438,0.1565982758014819,0.13717405208942796,21,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.3019381620152513,0.87881771252711,0.0037101750157594077,1.218616877428345,6.355391766729612,5.215250079369848,0.15270484445998722,0.12530997008858208,22,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.3592761361975327,0.8880316793481267,0.0038494909189765,1.277914893558378,6.581988308285676,5.150568587519945,0.1582390835683023,0.1238259952724102,23,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.8291580483831558,0.7720120415365707,0.00025474785621447735,1.2038675763164701,6.861690998503216,5.699705792806758,0.16453684387276812,0.13667354043723745,24,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.3439466974028003,0.764941669147353,0.003011311442746162,0.9600147825608457,5.632820647199326,5.867431157855445,0.13478167799369245,0.14039541936444086,25,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.093729940021639,0.824014498573481,0.0004599150888693318,1.5033623404140237,8.008794058556996,5.327254676574768,0.19259282809404143,0.12810805679820453,26,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.686168730989689,0.7749748344160002,0.0012435523596394573,1.1452118178220712,6.539894793937377,5.710642077004365,0.15676688019657303,0.136888982244968,27,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.538503506374156,0.8055268523685658,0.00487651638363247,1.1568438482740688,6.424031511341323,5.553067097971377,0.15410024937522837,0.1332074761906158,28,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.1858010101204988,0.81533032017583,0.0005559610812936256,1.5214238742674446,8.160224580955227,5.363544452649213,0.19621486137501365,0.12896791268606178,29,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.214536426230967,0.8738193835965451,0.001997541770622639,1.1533788251290733,6.079311196146508,5.270871168860048,0.1459842572982215,0.12657095320081377,30,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.2400100610990576,0.836892821221338,0.005126710124141944,1.0787412855014404,5.889381451743408,5.459493885047514,0.1412585014587181,0.13094752500647616,31,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.138792685484595,0.8361927487145486,0.0006684311352467819,1.02148041014858,5.618559184722574,5.500408161430452,0.13468805922462868,0.13185574376804501,32,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.168036543271277,0.8028599882472126,0.0011158066984417153,0.9620957895701704,5.468349772351316,5.683789318727168,0.1309408524569864,0.1360996003479924,33,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.3446918237953205,0.727913206271086,0.0016196239565864482,1.2909173708771906,7.6486639439209405,5.924983361811609,0.18328550716782943,0.14198082023118583,34,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.3340750499342593,0.8298796583855161,0.0011765447099268394,1.1128819355759332,6.085269384210027,5.4680278200946875,0.14598477390973275,0.1311772338493242,35,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.3165302032805517,0.842937894654477,0.0001760911621140986,1.1359599120346209,6.13455999079256,5.400331407650587,0.14722584851318643,0.12960479234649205,36,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.589117593027074,0.7807111495701113,0.0029646746794706703,1.593561598248092,8.802944060545386,5.524068897131461,0.2115589126885915,0.1327585409444933,38,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
1.96933188866319,0.7936666613054497,6.101093389043531e-05,0.843399938273977,4.910287530859801,5.822015520784521,0.117397503151907,0.13919553206532323,39,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.1219125366001292,0.8473220808608302,0.0011486035941862761,1.0372419523692276,5.6484056071025694,5.445600801433747,0.13544551148638917,0.13058236911552779,40,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.1914185979665928,0.7973306144734629,0.0036148519954401536,1.4607903866596514,7.994146151934128,5.47247998408185,0.1920872128810447,0.1314953977211509,41,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
3.9534991409064717,0.7969079332884467,0.003583083867759852,1.8394203219833907,9.89782273937385,5.380946715159334,0.23818361585263848,0.12948841165123823,42,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
2.9742588710521263,0.7646483143804663,0.0019230226983443738,1.2487704938412587,7.144804892952676,5.721471581999847,0.17134424507938628,0.13721035684653776,43,2021-12-03_,glucose,37.0,none,cm,2,211203173138.tif,wildtype
